srcfile1,startline1,endline1,srcfile2,startline2,endline2,tp,fp,isclone,min_lines,max_lines,type1sim,type3sim,diff_lines,avg_lines,type1simtok,type3simtok,type2sim,type2simtok
selected/1469494.java,49,54,selected/2512045.java,64,69,1,0,t,6,6,1,1,0,6,1,1,1,
selected/2477536.java,88,93,selected/46460.java,203,208,1,0,t,6,6,0.857142857142857,1,0,6,0.983606557377049,0.983606557377049,1,
selected/2210714.java,152,174,selected/2415495.java,150,172,1,0,t,23,23,0.884615384615385,0.923076923076923,0,23,0.950413223140496,0.950413223140496,0.0769230769230769,
selected/157492.java,170,174,selected/157492.java,508,512,1,0,t,5,5,0.6,1,0,5,0.961538461538462,0.961538461538462,1,
default/39035.java,465,470,default/80510.java,662,667,1,0,t,6,6,0.666666666666667,0.666666666666667,0,6,0.964912280701754,0.964912280701754,0.666666666666667,
selected/1583414.java,125,133,selected/1583414.java,140,152,1,0,t,9,13,0.777777777777778,1,4,11,0.96875,0.96875,0.888888888888889,
selected/357712.java,1328,1360,selected/489879.java,1320,1352,1,0,t,33,33,1,1,0,33,1,1,1,
selected/1047500.java,182,188,selected/1047500.java,190,196,1,0,t,7,7,0.428571428571429,0.714285714285714,0,7,0.897435897435897,0.897435897435897,0.571428571428571,
selected/2355629.java,75,84,selected/2372136.java,102,111,1,0,t,10,10,1,1,0,10,1,1,1,
selected/1802351.java,680,706,selected/2626904.java,680,706,1,0,t,27,27,1,1,0,27,1,1,1,
default/114331.java,678,685,default/27552.java,583,590,1,0,t,8,8,0.888888888888889,0.888888888888889,0,8,0.980769230769231,0.980769230769231,0.888888888888889,
default/118405.java,522,544,default/73352.java,631,648,1,0,t,18,23,0.68,0.68,5,20.5,0.716577540106952,0.716577540106952,0.32,
default/112296.java,54,62,default/115646.java,54,62,1,0,t,9,9,1,1,0,9,1,1,1,
selected/1352679.java,166,190,selected/975587.java,118,142,1,0,t,25,25,0.607142857142857,0.857142857142857,0,25,0.946502057613169,0.946502057613169,0.857142857142857,
selected/2659184.java,107,115,selected/2659184.java,209,217,1,0,t,9,9,0.777777777777778,0.888888888888889,0,9,0.975,0.975,0.888888888888889,
selected/1128882.java,90,103,selected/1290402.java,136,149,1,0,t,14,14,0.6875,0.875,0,14,0.956204379562044,0.956204379562044,0.875,
selected/455960.java,119,119,selected/655239.java,115,115,1,0,t,1,1,0,1,0,1,0.992537313432836,0.992537313432836,1,
selected/2219254.java,136,144,selected/88987.java,68,76,1,0,t,9,9,0.7,0.8,0,9,0.965909090909091,0.965909090909091,0.8,
default/128036.java,30,44,default/20354.java,30,44,1,0,t,15,15,1,1,0,15,1,1,1,
selected/1255106.java,204,210,selected/1764601.java,134,140,1,0,t,7,7,0.625,0.75,0,7,0.943661971830986,0.943661971830986,0.25,
selected/161724.java,260,269,selected/161724.java,313,321,1,0,t,9,10,0.8,0.9,1,9.5,0.878787878787879,0.878787878787879,0.9,
default/112571.java,133,140,default/46776.java,133,140,1,0,t,8,8,1,1,0,8,1,1,1,
selected/1108221.java,153,157,selected/62586.java,144,148,1,0,t,5,5,0.6,0.6,0,5,0.970588235294118,0.970588235294118,0,
default/44891.java,73,82,default/45206.java,54,62,1,0,t,9,10,0.6,0.7,1,9.5,0.854838709677419,0.854838709677419,0.7,
default/109133.java,126,138,default/33028.java,126,138,1,0,t,13,13,1,1,0,13,1,1,1,
default/3389.java,358,365,default/98990.java,358,365,1,0,t,8,8,1,1,0,8,1,1,1,
selected/2190287.java,446,508,selected/2626904.java,447,509,1,0,t,63,63,1,1,0,63,1,1,1,
selected/1905706.java,845,850,selected/564688.java,490,495,1,0,t,6,6,0.571428571428571,0.571428571428571,0,6,0.71264367816092,0.71264367816092,0.142857142857143,
selected/2340381.java,104,108,selected/46460.java,345,349,1,0,t,5,5,0.666666666666667,0.833333333333333,0,5,0.967741935483871,0.967741935483871,0.833333333333333,
default/72323.java,308,322,default/820.java,308,322,1,0,t,15,15,1,1,0,15,1,1,1,
selected/2033323.java,108,170,selected/2033323.java,264,328,1,0,t,63,65,0.925925925925926,0.962962962962963,2,64,0.981382978723404,0.981382978723404,0.962962962962963,
default/45549.java,648,665,default/90009.java,546,568,1,0,t,18,23,0.85,0.85,5,20.5,0.978102189781022,0.978102189781022,0.4,
selected/658234.java,825,832,selected/966121.java,780,787,1,0,t,8,8,0.25,0.625,0,8,0.857142857142857,0.857142857142857,0.625,
selected/185789.java,256,263,selected/185789.java,352,359,1,0,t,8,8,0.25,0.875,0,8,0.73134328358209,0.73134328358209,0.875,
default/96103.java,239,253,selected/2342719.java,256,270,1,0,t,15,15,0.533333333333333,0.533333333333333,0,15,0.948717948717949,0.948717948717949,0.266666666666667,
selected/1756919.java,1010,1013,selected/2385911.java,84,88,0,1,f,4,5,0,0.2,1,4.5,0.545454545454545,0.545454545454545,0.2,
selected/1103041.java,963,974,selected/1802351.java,1128,1141,1,0,t,12,14,0.666666666666667,0.833333333333333,2,13,0.920792079207921,0.920792079207921,0.75,
default/27925.java,6,18,default/66868.java,6,18,1,0,t,13,13,1,1,0,13,1,1,1,
selected/1935035.java,140,155,selected/479983.java,186,190,0,1,f,5,16,0,0,11,10.5,0.303030303030303,0.303030303030303,0,
selected/2470041.java,116,121,selected/478960.java,115,120,1,0,t,6,6,0.833333333333333,1,0,6,0.975,0.975,1,
selected/2391982.java,1504,1506,selected/949391.java,349,352,0,1,f,3,4,0,0,1,3.5,0.433333333333333,0.433333333333333,0,
selected/231394.java,118,124,selected/256068.java,254,260,0,1,f,7,7,0.428571428571429,0.714285714285714,0,7,0.555555555555556,0.555555555555556,0.428571428571429,
selected/1000055.java,77,87,selected/121046.java,138,148,0,1,f,11,11,0.2,0.2,0,11,0.333333333333333,0.333333333333333,0.2,
selected/207391.java,1,9,selected/2487461.java,5,12,0,1,f,8,9,0.375,0.875,1,8.5,0.884615384615385,0.884615384615385,0,
selected/1514414.java,8,12,selected/7936.java,49,61,0,1,f,5,13,0,0,8,9,0.518518518518519,0.518518518518519,0,
default/102156.java,54,62,default/97910.java,64,71,1,0,t,8,9,0.555555555555556,0.666666666666667,1,8.5,0.838709677419355,0.838709677419355,0.666666666666667,
selected/2425381.java,45,50,selected/2457327.java,1068,1074,0,1,f,6,7,0.333333333333333,0.833333333333333,1,6.5,0.692307692307692,0.692307692307692,0.833333333333333,
selected/106459.java,273,277,selected/366622.java,121,127,0,1,f,5,7,0,0.2,2,6,0.43859649122807,0.43859649122807,0,
selected/238353.java,40,53,selected/2539766.java,206,228,0,1,f,14,23,0,0.333333333333333,9,18.5,0.377358490566038,0.377358490566038,0,
selected/1091057.java,9,17,selected/697682.java,45,69,0,1,f,9,25,0,0,16,17,0.388059701492537,0.388059701492537,0,
selected/1546263.java,261,267,selected/906752.java,513,518,0,1,f,6,7,0,0.142857142857143,1,6.5,0.45,0.45,0,
selected/526361.java,148,151,selected/854554.java,104,108,0,1,f,4,5,0,0,1,4.5,0.413793103448276,0.413793103448276,0,
default/83210.java,200,206,sample/BubbleSort.java,7,13,0,1,f,7,7,0,0,0,7,0.261538461538461,0.261538461538461,0,
selected/2144971.java,664,671,selected/842630.java,1026,1031,0,1,f,6,8,0.25,0.625,2,7,0.5,0.5,0.25,
selected/1381434.java,101,106,selected/1950374.java,61,66,0,1,f,6,6,0.333333333333333,0.833333333333333,0,6,0.703703703703704,0.703703703703704,0.833333333333333,
selected/2244367.java,1470,1476,selected/284282.java,382,388,0,1,f,7,7,0,0,0,7,0.571428571428571,0.571428571428571,0,
default/131683.java,62,71,default/9235.java,71,80,1,0,t,10,10,0.545454545454545,0.909090909090909,0,10,0.91304347826087,0.91304347826087,0.818181818181818,
selected/2397723.java,75,80,selected/2502724.java,38,43,1,0,t,6,6,0.666666666666667,0.833333333333333,0,6,0.923076923076923,0.923076923076923,0.833333333333333,
selected/1037767.java,89,96,selected/1345698.java,49,57,0,1,f,8,9,0.625,0.875,1,8.5,0.794117647058824,0.794117647058824,0.375,
default/46669.java,19,31,default/46669.java,25,37,1,0,t,13,13,0.538461538461538,0.615384615384615,0,13,0.932330827067669,0.932330827067669,0.615384615384615,
selected/1707104.java,80,86,selected/2409615.java,58,64,0,1,f,7,7,0.142857142857143,0.857142857142857,0,7,0.518518518518519,0.518518518518519,0.142857142857143,
default/135495.java,604,617,default/44830.java,604,617,1,0,t,14,14,1,1,0,14,1,1,1,
selected/2467573.java,222,225,selected/2467573.java,276,279,1,0,t,4,4,0.25,0.5,0,4,0.948275862068966,0.948275862068966,0.5,
selected/1552599.java,106,110,selected/625385.java,136,140,1,0,t,5,5,0.666666666666667,0.833333333333333,0,5,0.967741935483871,0.967741935483871,0.833333333333333,
selected/1120219.java,206,244,selected/2485378.java,209,264,1,0,t,39,56,0.825,0.825,17,47.5,0.936170212765957,0.936170212765957,0.225,
selected/1422.java,172,178,selected/2407431.java,105,109,0,1,f,5,7,0,0,2,6,0.327272727272727,0.327272727272727,0,
default/9809.java,46,58,selected/1911864.java,44,55,1,0,t,12,13,0.714285714285714,0.714285714285714,1,12.5,0.796747967479675,0.796747967479675,0.642857142857143,
default/27552.java,570,590,default/5251.java,522,544,1,0,t,21,23,0.91304347826087,0.956521739130435,2,22,0.94578313253012,0.94578313253012,0.739130434782609,
default/51983.java,124,131,default/71851.java,124,131,1,0,t,8,8,1,1,0,8,1,1,1,
selected/90991.java,45,58,selected/90991.java,110,121,1,0,t,12,14,0.5,0.5,2,13,0.886524822695036,0.886524822695036,0,
default/28716.java,612,650,selected/1677939.java,798,847,1,0,t,39,50,0.85,0.9,11,44.5,0.987951807228916,0.987951807228916,0.9,
selected/829564.java,401,446,selected/957637.java,147,192,0,1,f,46,46,0,0,0,46,0.571428571428571,0.571428571428571,0,
selected/839304.java,53,105,selected/957637.java,140,166,0,1,f,27,53,0,0,26,40,0.00462962962962965,0.00462962962962965,0,
default/105704.java,287,292,default/81384.java,76,82,0,1,f,6,7,0,0,1,6.5,0.34375,0.34375,0,
selected/1242619.java,1402,1412,selected/2244367.java,1375,1385,0,1,f,11,11,0,0,0,11,0.571428571428571,0.571428571428571,0,
selected/1243685.java,306,313,selected/1243685.java,498,505,0,1,f,8,8,0.5,0.75,0,8,0.757575757575758,0.757575757575758,0.5,
selected/2557356.java,80,83,selected/2664077.java,37,40,0,1,f,4,4,0,0,0,4,0.8125,0.8125,0,
selected/2350360.java,94,99,selected/2585472.java,111,125,0,1,f,6,15,0,0,9,10.5,0.358490566037736,0.358490566037736,0,
selected/1245673.java,44,56,selected/2318632.java,305,317,0,1,f,13,13,0.142857142857143,0.285714285714286,0,13,0.355932203389831,0.355932203389831,0.142857142857143,
selected/1384958.java,810,819,selected/2308223.java,181,189,0,1,f,9,10,0.583333333333333,0.666666666666667,1,9.5,0.732558139534884,0.732558139534884,0.25,
default/127641.java,240,245,selected/2643186.java,109,118,0,1,f,6,10,0.142857142857143,0.142857142857143,4,8,0.377049180327869,0.377049180327869,0.142857142857143,
selected/15044.java,1863,1865,selected/2308223.java,351,368,0,1,f,3,18,0,0.25,15,10.5,0.415094339622642,0.415094339622642,0,
default/22995.java,138,146,selected/1493236.java,161,168,0,1,f,8,9,0,0,1,8.5,0.355932203389831,0.355932203389831,0,
selected/2244367.java,770,910,selected/2448576.java,848,988,0,1,f,141,141,0,0,0,141,0.571428571428571,0.571428571428571,0,
selected/2518261.java,166,172,selected/987736.java,140,146,0,1,f,7,7,0.625,0.875,0,7,0.924050632911392,0.924050632911392,0.875,
selected/2679751.java,173,177,selected/43545.java,278,283,0,1,f,5,6,0,0,1,5.5,0.322033898305085,0.322033898305085,0,
default/132935.java,588,617,selected/2448576.java,1403,1432,0,1,f,30,30,0,0,0,30,0.6,0.6,0,
selected/1133056.java,47,49,selected/1552599.java,40,42,0,1,f,3,3,0,0,0,3,0.875,0.875,0,
selected/2542372.java,501,507,selected/271532.java,191,197,0,1,f,7,7,0.428571428571429,0.714285714285714,0,7,0.826086956521739,0.826086956521739,0.714285714285714,
selected/2244367.java,1021,1062,selected/702801.java,984,1025,0,1,f,42,42,0,0,0,42,0.571428571428571,0.571428571428571,0,
default/133782.java,408,415,default/97150.java,41,47,0,1,f,7,8,0.5,0.625,1,7.5,0.478260869565217,0.478260869565217,0.5,
default/11981.java,1492,1494,default/89117.java,682,684,0,1,f,3,3,0,1,0,3,0.775510204081633,0.775510204081633,1,
selected/1715179.java,909,915,selected/443043.java,341,347,0,1,f,7,7,0.714285714285714,0.714285714285714,0,7,0.833333333333333,0.833333333333333,0.714285714285714,
selected/148210.java,100,135,selected/2657824.java,96,125,0,1,f,30,36,0.304347826086957,0.739130434782609,6,33,0.650485436893204,0.650485436893204,0.347826086956522,
selected/2292437.java,419,440,selected/2675739.java,248,260,0,1,f,13,22,0.3,0.3,9,17.5,0.472727272727273,0.472727272727273,0.3,
selected/46460.java,61,63,selected/625385.java,34,36,0,1,f,3,3,0.333333333333333,0.333333333333333,0,3,0.928571428571429,0.928571428571429,0.333333333333333,
default/122954.java,172,183,selected/59218.java,101,106,0,1,f,6,12,0.166666666666667,0.833333333333333,6,9,0.785714285714286,0.785714285714286,0.833333333333333,
selected/2382368.java,148,159,selected/869435.java,258,269,0,1,f,12,12,0.333333333333333,0.444444444444444,0,12,0.7,0.7,0.333333333333333,
selected/102108.java,148,198,selected/2653313.java,246,346,0,1,f,51,101,0,0,50,76,0.285714285714286,0.285714285714286,0,
selected/1381021.java,78,91,selected/948959.java,91,96,0,1,f,6,14,0.181818181818182,0.181818181818182,8,10,0.469879518072289,0.469879518072289,0.181818181818182,
selected/1638157.java,65,74,selected/374534.java,93,102,0,1,f,10,10,0.1,0.4,0,10,0.609756097560976,0.609756097560976,0.2,
selected/1499135.java,146,151,selected/412180.java,279,284,0,1,f,6,6,0,0.166666666666667,0,6,0.605263157894737,0.605263157894737,0,
selected/1924939.java,15,20,selected/612815.java,25,31,0,1,f,6,7,0.166666666666667,0.833333333333333,1,6.5,0.609756097560976,0.609756097560976,0.666666666666667,
selected/1182579.java,668,678,selected/311704.java,874,885,0,1,f,11,12,0.727272727272727,0.727272727272727,1,11.5,0.858695652173913,0.858695652173913,0.454545454545455,
default/106521.java,387,397,default/37493.java,443,453,1,0,t,11,11,1,1,0,11,1,1,1,
selected/2556961.java,52,54,selected/46460.java,73,75,0,1,f,3,3,0,0,0,3,0.8125,0.8125,0,
selected/893839.java,55,55,selected/893839.java,55,55,1,0,t,1,1,1,1,0,1,1,1,1,
default/76892.java,1376,1384,default/80658.java,1376,1384,1,0,t,9,9,1,1,0,9,1,1,1,
default/94364.java,362,382,selected/878762.java,142,146,0,1,f,5,21,0,0,16,13,0.25974025974026,0.25974025974026,0,
default/31045.java,391,396,selected/2071484.java,94,99,0,1,f,6,6,0.166666666666667,0.833333333333333,0,6,0.594594594594595,0.594594594594595,0.166666666666667,
selected/1015398.java,72,79,selected/2512605.java,320,327,0,1,f,8,8,0.5,0.875,0,8,0.519230769230769,0.519230769230769,0.5,
selected/1120261.java,92,100,selected/38387.java,26,33,0,1,f,8,9,0.222222222222222,0.222222222222222,1,8.5,0.492753623188406,0.492753623188406,0.111111111111111,
selected/2378744.java,335,340,selected/2590531.java,225,230,0,1,f,6,6,0.333333333333333,0.833333333333333,0,6,0.72,0.72,0.833333333333333,
default/730.java,170,176,selected/902978.java,409,426,0,1,f,7,18,0.142857142857143,0.142857142857143,11,12.5,0.327586206896552,0.327586206896552,0.142857142857143,
selected/1490745.java,369,369,selected/384199.java,145,145,0,1,f,1,1,0,0,0,1,0.66025641025641,0.66025641025641,0,
selected/1219813.java,47,49,selected/280205.java,39,41,0,1,f,3,3,0,0,0,3,0.75,0.75,0,
default/117303.java,99,103,selected/1041169.java,31,36,0,1,f,5,6,0.2,0.2,1,5.5,0.383333333333333,0.383333333333333,0.2,
selected/2704364.java,24,34,selected/2718721.java,11,39,0,1,f,11,29,0,0.333333333333333,18,20,0.574468085106383,0.574468085106383,0,
default/9441.java,114,120,selected/2241775.java,40,47,0,1,f,7,8,0.571428571428571,0.714285714285714,1,7.5,0.7,0.7,0.571428571428571,
selected/1711983.java,487,493,selected/1750632.java,63,68,0,1,f,6,7,0.285714285714286,0.714285714285714,1,6.5,0.5,0.5,0.714285714285714,
selected/140431.java,13,19,selected/1499656.java,3,21,0,1,f,7,19,0,0.666666666666667,12,13,0.529411764705882,0.529411764705882,0.666666666666667,
selected/1520644.java,446,451,selected/359744.java,400,405,0,1,f,6,6,0.166666666666667,0.5,0,6,0.583333333333333,0.583333333333333,0.166666666666667,
selected/222483.java,713,721,selected/856314.java,408,416,0,1,f,9,9,0.444444444444444,0.666666666666667,0,9,0.840579710144927,0.840579710144927,0.666666666666667,
selected/1972446.java,152,158,selected/2610780.java,156,161,0,1,f,6,7,0.571428571428571,0.714285714285714,1,6.5,0.588235294117647,0.588235294117647,0.571428571428571,
selected/1611093.java,1,9,selected/2674335.java,7,15,0,1,f,9,9,0,0.625,0,9,0.575757575757576,0.575757575757576,0,
selected/1370450.java,135,140,selected/2606869.java,143,145,0,1,f,3,6,0,0,3,4.5,0.360655737704918,0.360655737704918,0,
default/100662.java,204,207,default/94629.java,209,212,0,1,f,4,4,0,0,0,4,0.697368421052632,0.697368421052632,0,
selected/1395017.java,44,48,selected/46460.java,140,144,0,1,f,5,5,0,0,0,5,0.666666666666667,0.666666666666667,0,
selected/170819.java,23,29,selected/2622861.java,225,231,0,1,f,7,7,0.571428571428571,0.714285714285714,0,7,0.78125,0.78125,0.714285714285714,
default/20843.java,292,344,default/71672.java,220,272,0,1,f,53,53,0,0,0,53,0.818181818181818,0.818181818181818,0,
default/31264.java,135,139,selected/600974.java,250,266,0,1,f,5,17,0.285714285714286,0.285714285714286,12,11,0.329896907216495,0.329896907216495,0.142857142857143,
selected/1352417.java,92,102,selected/1948599.java,323,344,0,1,f,11,22,0.222222222222222,0.555555555555556,11,16.5,0.517241379310345,0.517241379310345,0.222222222222222,
selected/180219.java,253,265,selected/2723411.java,98,116,0,1,f,13,19,0.3,0.5,6,16,0.448275862068966,0.448275862068966,0.3,
selected/407458.java,690,696,selected/798995.java,33,38,0,1,f,6,7,0.428571428571429,0.714285714285714,1,6.5,0.59375,0.59375,0.428571428571429,
default/69303.java,296,301,selected/1952314.java,458,468,0,1,f,6,11,0.142857142857143,0.142857142857143,5,8.5,0.283333333333333,0.283333333333333,0.142857142857143,
default/112732.java,501,507,selected/1551297.java,739,744,0,1,f,6,7,0.285714285714286,0.714285714285714,1,6.5,0.5,0.5,0.428571428571429,
selected/1724587.java,1,9,selected/2205796.java,1,9,0,1,f,9,9,0.5,0.875,0,9,0.85,0.85,0.875,
selected/1611093.java,49,54,selected/2249943.java,147,153,0,1,f,6,7,0.333333333333333,0.833333333333333,1,6.5,0.730769230769231,0.730769230769231,0.833333333333333,
selected/1104409.java,8,29,selected/1539156.java,7,19,0,1,f,13,22,0,0.333333333333333,9,17.5,0.53125,0.53125,0,
default/98127.java,28,151,selected/1760039.java,8,30,0,1,f,23,124,0,0.285714285714286,101,73.5,0.456140350877193,0.456140350877193,0,
default/11754.java,205,217,default/67669.java,669,683,0,1,f,13,15,0.538461538461538,0.615384615384615,2,14,0.9,0.9,0.615384615384615,
selected/1834968.java,183,194,selected/1834968.java,1085,1096,0,1,f,12,12,0,0,0,12,0.694444444444444,0.694444444444444,0,
selected/1144107.java,59,69,selected/96719.java,64,71,0,1,f,8,11,0.454545454545455,0.454545454545455,3,9.5,0.492063492063492,0.492063492063492,0.181818181818182,
selected/1518935.java,86,90,selected/28856.java,270,275,0,1,f,5,6,0.2,0.8,1,5.5,0.907692307692308,0.907692307692308,0.8,
default/58531.java,493,507,default/63015.java,394,404,0,1,f,11,15,0.4375,0.4375,4,13,0.803468208092486,0.803468208092486,0.125,
default/113143.java,43,47,selected/2245312.java,686,690,0,1,f,5,5,0,0.4,0,5,0.721311475409836,0.721311475409836,0.4,
selected/1870010.java,293,302,selected/2069167.java,113,119,0,1,f,7,10,0.1,0.1,3,8.5,0.387096774193548,0.387096774193548,0.1,
default/41715.java,4,20,default/98668.java,4,20,1,0,t,17,17,1,1,0,17,1,1,1,
default/119518.java,23,64,default/131729.java,23,64,1,0,t,42,42,1,1,0,42,1,1,1,
default/84498.java,278,284,selected/2687089.java,166,171,0,1,f,6,7,0.142857142857143,0.714285714285714,1,6.5,0.531914893617021,0.531914893617021,0.142857142857143,
selected/2448523.java,29,35,selected/703275.java,56,62,0,1,f,7,7,0.142857142857143,0.714285714285714,0,7,0.612244897959184,0.612244897959184,0.142857142857143,
default/19205.java,769,779,selected/71473.java,218,223,0,1,f,6,11,0,0,5,8.5,0.315068493150685,0.315068493150685,0,
selected/1302535.java,136,142,selected/1812426.java,723,729,0,1,f,7,7,0.571428571428571,0.714285714285714,0,7,0.59375,0.59375,0.714285714285714,
default/127646.java,536,557,selected/2671797.java,553,559,0,1,f,7,22,0,0.0909090909090909,15,14.5,0.371428571428571,0.371428571428571,0,
selected/589663.java,149,172,selected/829564.java,336,359,0,1,f,24,24,0,0,0,24,0.363636363636364,0.363636363636364,0,
selected/2557356.java,73,75,selected/46460.java,112,114,0,1,f,3,3,0,0,0,3,0.9,0.9,0,
default/128221.java,81,86,default/54915.java,73,79,0,1,f,6,7,0.333333333333333,0.5,1,6.5,0.796875,0.796875,0.333333333333333,
selected/1527985.java,586,596,selected/594135.java,735,743,0,1,f,9,11,0.230769230769231,0.692307692307692,2,10,0.525641025641026,0.525641025641026,0.307692307692308,
selected/1384511.java,783,789,selected/2630453.java,133,139,0,1,f,7,7,0.428571428571429,0.714285714285714,0,7,0.666666666666667,0.666666666666667,0.714285714285714,
selected/2079501.java,141,147,selected/858607.java,116,122,0,1,f,7,7,0.428571428571429,0.714285714285714,0,7,0.575757575757576,0.575757575757576,0.428571428571429,
selected/2012637.java,71,83,selected/2091311.java,316,328,0,1,f,13,13,1,1,0,13,1,1,1,
selected/1329527.java,48,50,selected/625385.java,35,37,0,1,f,3,3,0,0,0,3,0.857142857142857,0.857142857142857,0,
selected/2584868.java,3,10,selected/766751.java,4,11,0,1,f,8,8,0.625,1,0,8,0.875,0.875,0.5,
default/102885.java,839,843,default/68876.java,836,840,0,1,f,5,5,0,0,0,5,0.418918918918919,0.418918918918919,0,
selected/215970.java,33,39,selected/220837.java,541,547,0,1,f,7,7,0,0.571428571428571,0,7,0.666666666666667,0.666666666666667,0.571428571428571,
selected/1669296.java,408,414,selected/560359.java,44,48,0,1,f,5,7,0,0,2,6,0.35,0.35,0,
selected/2549897.java,727,751,selected/430495.java,615,639,0,1,f,25,25,0.36,0.48,0,25,0.77027027027027,0.77027027027027,0.12,
selected/179781.java,499,515,selected/2198965.java,452,469,0,1,f,17,18,0.764705882352941,0.882352941176471,1,17.5,0.932773109243697,0.932773109243697,0.588235294117647,
selected/2664077.java,78,92,selected/266837.java,138,152,0,1,f,15,15,0.647058823529412,0.823529411764706,0,15,0.953020134228188,0.953020134228188,0.764705882352941,
default/64200.java,629,646,default/85127.java,522,544,0,1,f,18,23,0.85,0.85,5,20.5,0.978102189781022,0.978102189781022,0.4,
selected/258532.java,166,174,selected/352631.java,225,233,0,1,f,9,9,0.444444444444444,0.555555555555556,0,9,0.787234042553192,0.787234042553192,0.555555555555556,
selected/2360464.java,132,141,selected/801600.java,121,131,0,1,f,10,11,0.7,0.8,1,10.5,0.925925925925926,0.925925925925926,0.4,
selected/2703565.java,155,159,selected/500155.java,73,79,0,1,f,5,7,0,0.4,2,6,0.785714285714286,0.785714285714286,0.4,
selected/2428073.java,23,41,selected/246717.java,18,35,0,1,f,18,19,0,0,1,18.5,0.393939393939394,0.393939393939394,0,
selected/455525.java,236,241,selected/702801.java,1074,1079,0,1,f,6,6,0,0,0,6,0.571428571428571,0.571428571428571,0,
default/125218.java,954,967,default/28532.java,407,422,0,1,f,14,16,0.5,0.571428571428571,2,15,0.886178861788618,0.886178861788618,0.285714285714286,
selected/2352768.java,18,23,selected/723422.java,24,29,0,1,f,6,6,0.333333333333333,0.833333333333333,0,6,0.807692307692308,0.807692307692308,0.833333333333333,
default/121854.java,374,379,default/53104.java,609,614,0,1,f,6,6,0.166666666666667,0.166666666666667,0,6,0.450980392156863,0.450980392156863,0.166666666666667,
default/15602.java,2,9,selected/2147767.java,1,9,0,1,f,8,9,0.5,0.875,1,8.5,0.839285714285714,0.839285714285714,0,
selected/1573492.java,306,312,selected/1614958.java,777,784,0,1,f,7,8,0.142857142857143,0.285714285714286,1,7.5,0.613636363636364,0.613636363636364,0.285714285714286,
selected/2322523.java,239,249,selected/2322523.java,403,412,0,1,f,10,11,0.454545454545455,0.454545454545455,1,10.5,0.552238805970149,0.552238805970149,0.272727272727273,
selected/450403.java,604,611,selected/903187.java,66,73,0,1,f,8,8,0.5,0.75,0,8,0.758620689655172,0.758620689655172,0.5,
default/555.java,496,502,default/64200.java,705,715,0,1,f,7,11,0.5,0.5,4,9,0.967741935483871,0.967741935483871,0.5,
default/70278.java,54,65,selected/2403670.java,335,342,0,1,f,8,12,0.272727272727273,0.272727272727273,4,10,0.4,0.4,0.272727272727273,
default/106112.java,247,261,default/124923.java,545,557,0,1,f,13,15,0.466666666666667,0.533333333333333,2,14,0.75886524822695,0.75886524822695,0.266666666666667,
default/28532.java,492,504,default/67669.java,115,130,0,1,f,13,16,0.538461538461538,0.615384615384615,3,14.5,0.950413223140496,0.950413223140496,0.384615384615385,
selected/1321747.java,72,99,selected/2429273.java,818,845,0,1,f,28,28,0,0,0,28,0.222222222222222,0.222222222222222,0,
default/71853.java,522,524,default/71853.java,525,526,0,1,f,2,3,0,0,1,2.5,0.63963963963964,0.63963963963964,0,
selected/2417403.java,9,14,selected/885685.java,4,9,0,1,f,6,6,0.5,0.666666666666667,0,6,0.851851851851852,0.851851851851852,0,
default/73101.java,496,502,default/98981.java,705,715,0,1,f,7,11,0.5,0.5,4,9,0.967741935483871,0.967741935483871,0.5,
selected/1669874.java,70,72,selected/600464.java,66,68,0,1,f,3,3,0,0,0,3,0.892857142857143,0.892857142857143,0,
selected/1105529.java,5,25,selected/2090628.java,17,45,0,1,f,21,29,0.125,0.375,8,25,0.575757575757576,0.575757575757576,0.375,
selected/498332.java,150,161,selected/666117.java,104,114,0,1,f,11,12,0,0.0833333333333334,1,11.5,0.405940594059406,0.405940594059406,0,
selected/1390635.java,620,632,selected/826032.java,1279,1291,0,1,f,13,13,0.3,0.6,0,13,0.9,0.9,0.3,
selected/223379.java,57,63,selected/918358.java,63,68,0,1,f,6,7,0.142857142857143,0.714285714285714,1,6.5,0.48,0.48,0.142857142857143,
selected/2403084.java,336,356,selected/2403084.java,470,490,0,1,f,21,21,0.476190476190476,0.761904761904762,0,21,0.842857142857143,0.842857142857143,0.761904761904762,
selected/621767.java,650,660,selected/817230.java,929,932,0,1,f,4,11,0,0,7,7.5,0.313432835820896,0.313432835820896,0,
default/125791.java,63,68,default/74368.java,227,237,0,1,f,6,11,0,0.142857142857143,5,8.5,0.433333333333333,0.433333333333333,0,
default/30718.java,15,21,selected/1707624.java,23,28,0,1,f,6,7,0.142857142857143,0.714285714285714,1,6.5,0.48,0.48,0.142857142857143,
selected/2155884.java,5,12,selected/242398.java,1,9,0,1,f,8,9,0.5,0.875,1,8.5,0.857142857142857,0.857142857142857,0,
selected/1295478.java,17,23,selected/42208.java,286,292,0,1,f,7,7,0.571428571428571,0.714285714285714,0,7,0.852941176470588,0.852941176470588,0.428571428571429,
selected/1706874.java,919,1045,selected/655377.java,1209,1272,0,1,f,64,127,0,0,63,95.5,0.001953125,0.001953125,0,
selected/1308047.java,645,649,selected/1498233.java,293,297,0,1,f,5,5,0,0,0,5,0.378048780487805,0.378048780487805,0,
