srcfile1,startline1,endline1,srcfile2,startline2,endline2,isclone,type1sim,type2sim,type3sim
selected/1456668.java,167,176,selected/2506050.java,178,187,f,0.4,0.5,0.7
selected/1833276.java,127,137,selected/2202845.java,146,156,f,0.2727272727,0.2727272727,0.5454545455
default/67669.java,913,923,default/93943.java,945,954,f,0.6,0.1,0.6
selected/1816936.java,114,136,selected/88478.java,1187,1227,f,0.125,0.125,0.1666666667
default/18032.java,311,382,default/89284.java,309,380,f,0.985915493,1,1
selected/1059992.java,359,369,selected/1946721.java,201,211,f,0.2727272727,0.2727272727,0.3636363636
selected/1585920.java,345,366,selected/952493.java,388,409,f,0,0,0
selected/1440837.java,157,328,selected/394768.java,155,326,f,0.9238095238,0.6666666667,0.980952381
selected/137727.java,154,189,selected/941273.java,193,228,f,0.9677419355,1,1
default/13378.java,30,122,default/79290.java,30,122,f,0.9811320755,0.9811320755,0.9811320755
selected/1810504.java,84,105,selected/2057952.java,128,154,f,0.2173913043,0.2173913043,0.2608695652
selected/2299052.java,275,294,selected/367618.java,365,382,f,0.25,0.25,0.4
selected/134409.java,74,83,selected/394183.java,201,210,f,0.3,0.4,0.6
selected/1911451.java,84,92,selected/2296687.java,114,125,f,0.2727272727,0.3636363636,0.7272727273
selected/512533.java,63,86,selected/953607.java,258,279,f,0.2083333333,0.2083333333,0.25
selected/1216256.java,203,217,selected/1612687.java,39,48,f,0.2,0.2,0.2
selected/111991.java,642,653,selected/1257507.java,14,23,f,0.1666666667,0.1666666667,0.25
selected/2364886.java,245,253,selected/700852.java,289,299,f,0.2727272727,0.2727272727,0.3636363636
selected/2005952.java,48,60,selected/2493825.java,247,269,f,0.2307692308,0.2307692308,0.3076923077
selected/1275361.java,24,46,selected/2698268.java,1140,1149,f,0.0869565217,0.0869565217,0.0869565217
selected/11553.java,39,59,selected/342396.java,55,67,f,0.1428571429,0.1428571429,0.1904761905
default/108650.java,352,371,selected/1057438.java,379,417,f,0.1428571429,0.1428571429,0.2857142857
selected/965733.java,419,450,selected/965733.java,469,500,f,1,1,1
default/114239.java,1684,1702,default/125218.java,334,353,f,0.3684210526,0.1052631579,0.4210526316
default/122249.java,1496,1509,default/73729.java,1420,1437,f,0.6428571429,0.2857142857,0.7142857143
selected/952493.java,443,459,selected/965733.java,572,588,f,1,1,1
selected/1643165.java,31,38,selected/2351844.java,28,35,f,1,1,1
selected/248805.java,506,515,selected/2574531.java,70,79,f,0.1,0.2,0.7
default/61447.java,828,843,selected/1103464.java,572,580,f,0.1764705882,0.1176470588,0.2941176471
default/48054.java,1439,1465,selected/2252364.java,855,888,f,0.1481481481,0.1481481481,0.1851851852
selected/1643787.java,41,53,selected/2472734.java,125,137,f,0.3846153846,0.4615384615,0.5384615385
selected/102108.java,872,910,selected/1398140.java,613,651,f,0.3243243243,0.7837837838,0.7837837838
selected/1519348.java,522,530,selected/2263715.java,172,181,f,0.4,0.4,0.5
selected/1328178.java,918,927,selected/1859327.java,539,548,f,0.3,0.4,0.7
selected/1106130.java,39,63,selected/1652565.java,105,125,f,0.2,0.2,0.24
default/60220.java,326,365,selected/569331.java,38,63,f,0.1463414634,0.1463414634,0.1707317073
selected/1820248.java,94,144,selected/1870565.java,93,119,f,0.137254902,0.137254902,0.2156862745
selected/141351.java,306,331,selected/1561456.java,111,143,f,0.3076923077,0.3076923077,0.5
default/106446.java,110,260,default/85127.java,110,260,f,1,1,1
selected/1746689.java,369,379,selected/2338948.java,163,173,f,0.2727272727,0.2727272727,0.2727272727
selected/1252402.java,145,158,selected/2520774.java,127,160,f,0.2142857143,0.2142857143,0.2857142857
default/91489.java,88,101,selected/714892.java,82,114,f,0.2142857143,0.2142857143,0.2142857143
selected/2411476.java,18,27,selected/477114.java,411,420,f,0.2,0.2,0.4
selected/1688963.java,62,73,selected/2647268.java,169,182,f,0.25,0.25,0.25
selected/147208.java,222,272,selected/536828.java,132,182,f,1,1,1
default/27767.java,13,23,selected/1045863.java,52,62,f,0.3636363636,0.4545454545,0.7272727273
default/33529.java,36,66,default/98577.java,36,66,f,1,1,1
selected/1682228.java,1105,1126,selected/2248854.java,168,187,f,0.2272727273,0.2272727273,0.2727272727
selected/1454346.java,205,214,selected/82975.java,321,330,f,0.3,0.4,0.6
selected/2428909.java,185,194,selected/568896.java,624,634,f,0.5,0.5,0.8
default/11974.java,52,90,default/89968.java,52,90,f,1,1,1
selected/1767076.java,332,343,selected/2286243.java,506,519,f,0.5833333333,0.5833333333,0.5833333333
selected/2297787.java,340,358,selected/781670.java,602,673,f,0.2105263158,0.2105263158,0.2105263158
selected/2578615.java,239,264,selected/357575.java,239,264,f,1,1,1
selected/1211389.java,44,65,selected/384944.java,47,68,f,1,1,1
selected/1597770.java,201,212,selected/702108.java,49,60,f,1,1,1
selected/1494993.java,842,852,selected/419020.java,906,916,f,0.9090909091,1,1
selected/2289946.java,203,267,selected/841335.java,162,211,f,1,1,1
selected/952493.java,436,452,selected/965733.java,354,370,f,1,1,1
selected/2210714.java,158,174,selected/829725.java,82,98,f,0.6315789474,0.6842105263,0.7894736842
selected/2400514.java,149,178,selected/666265.java,8,28,f,0.1333333333,0.1333333333,0.2333333333
default/125218.java,99,113,default/5657.java,168,184,f,0.4666666667,0.1333333333,0.5333333333
selected/1044179.java,110,126,selected/1482488.java,136,152,f,0.5263157895,0.7894736842,0.7894736842
default/28942.java,362,435,default/52174.java,380,453,f,0.9864864865,0.9864864865,0.9864864865
selected/2497831.java,126,182,selected/2579975.java,166,222,f,1,1,1
default/29718.java,47,75,selected/2252364.java,855,888,f,0.1724137931,0.1724137931,0.2068965517
selected/137727.java,164,194,selected/1612900.java,171,201,f,1,1,1
default/124923.java,955,967,default/28532.java,234,245,f,0.5384615385,0.2307692308,0.6153846154
selected/2546168.java,65,74,selected/315509.java,545,554,f,0.3,0.3,0.3
selected/2239915.java,123,132,selected/2265249.java,121,130,f,0.3,0.2,0.7
selected/952493.java,474,505,selected/965733.java,426,457,f,1,1,1
default/28532.java,248,261,default/62853.java,955,967,f,0.4285714286,0.2142857143,0.5
selected/952493.java,454,477,selected/952493.java,456,479,f,1,1,1
selected/1264563.java,552,561,selected/744802.java,289,298,f,0.3,0.4,0.6
selected/1180942.java,203,232,selected/2336400.java,170,196,f,0.0666666667,0.0666666667,0.2
default/129663.java,16,71,default/30925.java,16,71,f,1,1,1
selected/2283701.java,154,163,selected/480065.java,63,72,f,0.3,0.3,0.6
selected/2702034.java,10,10,selected/667848.java,10,221,f,1,1,1
selected/2702034.java,10,10,selected/667848.java,10,233,f,1,1,1
selected/952493.java,408,424,selected/965733.java,559,575,f,1,1,1
selected/2515536.java,259,272,selected/2515536.java,329,342,f,0.8,0.9333333333,0.9333333333
selected/952493.java,457,487,selected/965733.java,354,384,f,1,1,1
default/98834.java,1551,1560,selected/560818.java,364,373,f,0.4,0.4,0.5
selected/1160700.java,10,218,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/2702034.java,10,10,selected/667848.java,10,224,f,1,1,1
selected/1160700.java,10,115,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/667848.java,10,10,selected/761911.java,10,1554,f,1,1,1
selected/1160700.java,10,10,selected/667848.java,10,221,f,1,1,1
selected/1160700.java,10,224,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/1160700.java,10,1554,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
default/1325.java,18,275,default/65988.java,18,275,f,1,1,1
default/114331.java,48,719,default/56216.java,48,719,f,1,1,1
selected/2702034.java,10,10,selected/667848.java,10,1556,f,1,1,1
selected/1160700.java,10,1556,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/1160700.java,10,221,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/1689737.java,31,40,selected/793319.java,600,618,f,0.2,0.2,0.2
default/106112.java,206,217,default/125218.java,910,922,f,0.5833333333,0.25,0.6666666667
selected/2702034.java,10,10,selected/667848.java,10,1554,f,1,1,1
selected/1160700.java,10,883,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/1160700.java,10,10,selected/667848.java,10,224,f,1,1,1
selected/1160700.java,10,480,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
default/128633.java,24,69,default/83276.java,24,69,t,1,1,1
default/21065.java,4,20,default/37716.java,4,20,t,1,1,1
default/128036.java,24,69,default/35885.java,24,69,t,1,1,1
selected/1160700.java,10,109,selected/2702034.java,10,10,f,0.0357142857,0.0357142857,0.0357142857
selected/1160700.java,10,10,selected/761911.java,10,1556,f,1,1,1
selected/1160700.java,10,10,selected/667848.java,10,1554,f,1,1,1
default/118405.java,358,718,default/40375.java,244,572,f,0.9702380952,0.9732142857,0.9732142857
selected/1017245.java,206,214,selected/1030949.java,249,257,f,0.6363636364,0.7272727273,0.7272727273
default/124923.java,248,261,default/22303.java,776,787,f,0.4285714286,0.2142857143,0.5
selected/1382383.java,856,868,selected/1382383.java,860,872,f,0.6923076923,0.6153846154,0.6923076923
default/120600.java,43,55,selected/2698268.java,588,597,f,0.0769230769,0.0769230769,0.0769230769
default/119807.java,925,937,default/67669.java,744,759,f,0.6153846154,0.6153846154,0.6923076923
default/19573.java,629,646,default/72294.java,524,546,f,0.85,0.4,0.85
default/110581.java,365,380,selected/1083174.java,1382,1399,f,0.1764705882,0.2941176471,0.2941176471
default/35737.java,619,640,default/60480.java,612,633,f,0.8181818182,0.8181818182,0.8181818182
default/23875.java,48,98,default/44026.java,48,98,f,1,1,1
default/18957.java,265,279,default/47921.java,168,182,f,1,1,1
selected/952493.java,304,351,selected/952493.java,402,449,f,1,1,1
default/69184.java,52,86,default/96347.java,52,86,f,1,1,1
selected/952493.java,386,407,selected/952493.java,458,479,f,1,1,1
selected/1473439.java,1513,1527,selected/2000372.java,98,113,f,0.0666666667,0.0666666667,0.8
selected/952493.java,391,412,selected/965733.java,469,490,f,1,1,1
default/13872.java,1454,1470,default/48824.java,851,865,f,0.45,0.15,0.55
selected/1866869.java,109,118,selected/618465.java,158,167,f,0.5,1,1
selected/2162038.java,145,159,selected/681905.java,317,326,f,0.0666666667,0.1333333333,0.2
default/36934.java,222,328,default/95106.java,200,306,f,1,1,1
selected/952493.java,378,394,selected/952493.java,380,396,f,1,1,1
selected/1655880.java,479,488,selected/63572.java,335,344,f,0.3,0.3,0.6
selected/896532.java,351,382,selected/952493.java,453,484,f,0,0,0
selected/1188742.java,88,104,selected/1219813.java,70,86,f,0.5263157895,0.3157894737,0.7368421053
default/39035.java,640,653,default/73729.java,560,571,f,0.4285714286,0.2142857143,0.5
selected/1508796.java,106,122,selected/2579975.java,120,136,f,0.5263157895,0.3157894737,0.7368421053
selected/952493.java,466,496,selected/952493.java,470,500,f,1,1,1
selected/615198.java,164,279,selected/967109.java,147,262,f,0.9569892473,1,1
selected/1527985.java,932,941,selected/448380.java,590,598,f,0.5833333333,0.25,0.6666666667
selected/2123484.java,95,107,selected/2166884.java,26,38,f,0.2307692308,0.2307692308,0.3076923077
default/81123.java,572,592,default/93531.java,629,646,f,0.7391304348,0.347826087,0.7391304348
selected/2017735.java,120,145,selected/2096326.java,580,604,f,0.1538461538,0.1153846154,0.1923076923
selected/952493.java,368,384,selected/965733.java,345,361,f,1,1,1
selected/1582537.java,280,292,selected/413949.java,642,654,f,0.1538461538,0.1538461538,0.1538461538
selected/965733.java,347,387,selected/965733.java,426,466,f,1,1,1
default/44688.java,757,776,default/85708.java,322,341,f,0.95,0.1,0.95
selected/1494993.java,136,136,selected/2215261.java,160,160,f,0,0,0
selected/1129993.java,64,77,selected/172418.java,1513,1527,f,0.0714285714,0.0714285714,0.8571428571
default/122249.java,220,231,default/22303.java,356,366,f,0.5833333333,0.6666666667,0.6666666667
selected/1170158.java,236,248,selected/728563.java,181,196,f,0.2307692308,0.2307692308,0.2307692308
selected/952493.java,473,503,selected/965733.java,306,336,f,1,1,1
selected/2339736.java,74,90,selected/253252.java,82,98,f,0.7368421053,0.8421052632,0.8421052632
default/74458.java,292,317,selected/1720253.java,337,355,f,0.1923076923,0.1923076923,0.3076923077
selected/965733.java,403,434,selected/965733.java,417,448,f,1,1,1
default/119807.java,994,1004,default/5657.java,994,1004,f,1,1,1
default/11754.java,910,922,default/39035.java,369,379,f,0.5384615385,0.2307692308,0.6153846154
selected/952493.java,385,415,selected/965733.java,427,457,f,1,1,1
default/5657.java,1534,1547,default/80510.java,1085,1096,f,0.6153846154,0.2307692308,0.6153846154
selected/1688963.java,89,102,selected/591630.java,313,337,f,0.2142857143,0.2142857143,0.2142857143
default/72323.java,54,98,default/98990.java,54,98,f,1,1,1
selected/682822.java,307,330,selected/952493.java,310,333,f,0,0,0
selected/47314.java,197,216,selected/608398.java,126,145,f,1,1,1
selected/1598774.java,143,152,selected/977449.java,442,454,f,0.3,0.3,0.4
selected/1832102.java,146,164,selected/2261099.java,339,364,f,0.3157894737,0.2631578947,0.3684210526
selected/171725.java,119,134,selected/2666453.java,1314,1347,f,0.1875,0.1875,0.25
default/49247.java,667,685,default/57585.java,541,563,f,0.8095238095,0.380952381,0.8095238095
selected/1163823.java,1032,1043,selected/245075.java,1066,1077,f,0.9230769231,0.8461538462,0.9230769231
default/5657.java,382,392,default/59932.java,925,937,f,0.6363636364,0.2727272727,0.7272727273
selected/1442086.java,639,650,selected/2385.java,85,96,f,0.4166666667,0.5833333333,0.6666666667
selected/965733.java,379,402,selected/965733.java,402,425,f,1,1,1
selected/2400613.java,127,143,selected/2573475.java,139,154,f,1,1,1
default/16883.java,823,843,selected/364540.java,768,794,f,0.6666666667,0.4761904762,0.7619047619
default/102869.java,1325,1364,default/106112.java,1325,1364,f,1,1,1
selected/1817360.java,297,310,selected/2298957.java,86,98,f,0.2857142857,0.2857142857,0.2857142857
default/63015.java,650,667,default/93531.java,522,544,f,0.85,0.4,0.85
selected/952493.java,472,501,selected/965733.java,457,486,f,1,1,1
selected/1802351.java,160,160,selected/689476.java,31,31,f,0,0,0
selected/1344583.java,48,57,selected/356314.java,228,237,f,0.5,0.5,0.7
default/31571.java,789,799,selected/712945.java,188,204,f,0.1818181818,0.1818181818,0.1818181818
selected/2429982.java,557,595,selected/597475.java,558,596,f,1,1,1
selected/1095060.java,73,84,selected/1199345.java,205,216,f,0.5833333333,0.5,0.9166666667
selected/1196034.java,138,151,selected/727583.java,127,156,f,0.2142857143,0.2142857143,0.2857142857
selected/509771.java,252,268,selected/600464.java,128,144,f,0.5263157895,0.6315789474,0.7368421053
selected/127068.java,1438,1450,selected/900584.java,643,653,f,0.4666666667,0.2,0.6
selected/1133056.java,96,112,selected/1552599.java,122,138,f,0.5263157895,0.3157894737,0.7368421053
default/28859.java,144,169,default/85514.java,137,162,f,0.9230769231,0.9230769231,0.9230769231
selected/590360.java,117,130,selected/693563.java,395,411,f,0.2142857143,0.2142857143,0.2857142857
selected/1764601.java,76,116,selected/776272.java,162,202,f,0.7608695652,0.8695652174,0.8695652174
selected/1508796.java,100,114,selected/46460.java,227,241,f,0.7647058824,0.8823529412,0.8823529412
selected/127068.java,1229,1240,selected/2636968.java,424,433,f,0.5,0.3571428571,0.7142857143
selected/1616713.java,356,382,selected/2611504.java,426,452,f,0.56,0.64,0.64
selected/2362724.java,48,81,selected/447315.java,40,73,f,1,1,1
selected/1548456.java,84,100,selected/350567.java,90,106,f,0.7368421053,0.8421052632,0.8421052632
default/48270.java,11,44,default/95453.java,11,44,t,1,1,1
selected/1045966.java,110,119,selected/1720253.java,140,150,f,0.2,0.2,0.2
selected/1483221.java,1025,1054,selected/1561076.java,1109,1141,f,1,1,1
default/25626.java,147,163,default/98273.java,160,176,f,1,1,1
default/57607.java,590,600,default/97613.java,574,584,f,1,1,1
selected/1198694.java,1110,1138,selected/194044.java,37,59,f,0.2068965517,0.2068965517,0.275862069
selected/1326963.java,291,329,selected/2087638.java,474,512,f,0.3243243243,0.8378378378,0.8378378378
selected/1017362.java,77,204,selected/332111.java,96,223,f,0.8494623656,0.9032258065,0.9677419355
selected/1185501.java,277,306,selected/1397044.java,210,240,f,0.3666666667,0.3666666667,0.5666666667
selected/179781.java,876,888,selected/330378.java,850,862,f,0.8461538462,1,1
selected/2529434.java,220,229,selected/2529965.java,192,201,f,0.4,0.4,0.5
selected/1262288.java,537,560,selected/1299771.java,153,175,f,0.0833333333,0.0833333333,0.0833333333
selected/1565475.java,830,841,selected/541012.java,88,103,f,0.1666666667,0.1666666667,0.25
selected/102850.java,69,89,selected/1612648.java,32,48,f,0.5238095238,0.380952381,0.6666666667
selected/1036506.java,805,827,selected/119809.java,805,827,f,1,1,1
selected/1404388.java,229,239,selected/2493825.java,247,257,f,1,1,1
selected/1396593.java,183,269,selected/511164.java,157,243,f,0.6086956522,0.847826087,0.847826087
default/17076.java,100,137,default/46050.java,100,137,f,1,1,1
default/39186.java,207,235,default/92452.java,261,289,f,0.9310344828,0.9310344828,0.9310344828
default/62853.java,1420,1437,default/67669.java,1440,1458,f,0.5555555556,0.4444444444,0.6111111111
selected/2557356.java,292,308,selected/509771.java,228,244,f,0.5263157895,0.8421052632,0.8421052632
selected/2457533.java,776,792,selected/353853.java,321,336,f,0.5294117647,0.3529411765,0.7647058824
default/8952.java,629,646,selected/2508747.java,194,214,f,0.2,0.2,0.2
selected/16317.java,428,439,selected/833768.java,373,384,f,0.3333333333,0.3333333333,0.4166666667
selected/952493.java,377,407,selected/965733.java,442,472,f,1,1,1
selected/1326963.java,367,384,selected/225359.java,602,618,f,0.3333333333,0.3888888889,0.7222222222
selected/1723910.java,89,115,selected/906835.java,86,112,f,0.962962963,0.5185185185,0.962962963
selected/141798.java,78,120,selected/1786275.java,98,140,f,0.8620689655,1,1
default/80832.java,473,490,default/93943.java,507,526,f,0.5,0.1666666667,0.5555555556
selected/116639.java,177,186,selected/1584180.java,211,220,f,0.6,1,1
selected/952493.java,416,432,selected/965733.java,296,312,f,1,1,1
default/128528.java,381,405,default/55062.java,384,408,f,0.9166666667,0.7916666667,0.9166666667
default/122249.java,1098,1112,default/80510.java,1532,1546,f,0.6666666667,0.6666666667,0.7333333333
selected/952493.java,463,484,selected/952493.java,476,497,f,1,1,1
default/40759.java,339,373,selected/373349.java,146,176,f,0.2,0.4571428571,0.7142857143
default/11754.java,910,922,default/73729.java,220,231,f,0.5384615385,0.2307692308,0.6153846154
selected/1930282.java,71,83,selected/314328.java,64,76,f,1,1,1
selected/952493.java,306,337,selected/952493.java,327,358,f,1,1,1
selected/1160700.java,10,10,selected/667848.java,10,27,f,1,1,1
selected/1326963.java,500,517,selected/2235486.java,497,511,f,0.3333333333,0.2222222222,0.6111111111
selected/1700789.java,128,276,selected/2578450.java,202,350,f,0.9826086957,0.3391304348,0.9826086957
selected/1082450.java,51,64,selected/1516694.java,74,87,f,0.0714285714,0.0714285714,0.2142857143
selected/1977800.java,64,96,selected/2518261.java,76,108,f,0.8108108108,0.8918918919,0.8918918919
selected/127068.java,875,886,selected/900584.java,673,682,f,0.7142857143,0.2142857143,0.7142857143
default/67669.java,804,816,default/80832.java,670,683,f,0.4615384615,0.2307692308,0.5384615385
selected/78469.java,374,394,selected/78469.java,480,500,f,0.7083333333,1,1
selected/965733.java,382,405,selected/965733.java,402,425,f,1,1,1
selected/952493.java,378,418,selected/952493.java,444,484,f,1,1,1
selected/2084835.java,454,459,selected/414621.java,255,260,f,0,0.6666666667,0.8333333333
selected/130583.java,149,171,selected/1786957.java,39,56,f,0.1304347826,0.1304347826,0.1739130435
selected/717986.java,75,106,selected/881862.java,112,136,f,0.0625,0.0625,0.125
selected/1006345.java,232,243,selected/1788183.java,1088,1099,f,0.5384615385,1,1
selected/198254.java,300,321,selected/896532.java,377,398,f,0,0,0
selected/450403.java,652,662,selected/749764.java,666,675,f,0.2727272727,0.2727272727,0.2727272727
default/113928.java,293,304,default/85894.java,295,307,f,0.7857142857,0.3571428571,0.7857142857
selected/1314005.java,221,235,selected/25303.java,99,111,f,0.1333333333,0.2,0.3333333333
default/112571.java,424,434,default/99399.java,433,443,f,1,1,1
default/5657.java,480,490,default/62853.java,701,711,f,0.5454545455,0.5454545455,0.5454545455
default/102869.java,369,379,default/114239.java,955,967,f,0.6363636364,0.2727272727,0.7272727273
default/73352.java,689,705,selected/1332213.java,68,84,f,0.4117647059,0.4117647059,0.7058823529
selected/952493.java,403,433,selected/952493.java,458,488,f,1,1,1
selected/952493.java,471,500,selected/965733.java,439,468,f,1,1,1
selected/1622687.java,60,92,selected/1875466.java,84,116,f,0.7567567568,0.8648648649,0.8648648649
default/39035.java,1668,1683,default/93943.java,1668,1683,f,1,1,1
selected/952493.java,370,391,selected/952493.java,477,498,f,1,1,1
default/34069.java,37,52,selected/1945954.java,65,75,f,0.1875,0.1875,0.1875
selected/459973.java,1206,1220,selected/459973.java,1752,1766,f,1,1,1
selected/952493.java,438,459,selected/965733.java,325,346,f,1,1,1
default/45494.java,218,233,selected/455036.java,90,100,f,0.1875,0.1875,0.1875
default/136094.java,456,487,selected/84309.java,253,270,f,0.125,0.125,0.1875
default/103762.java,648,665,default/133515.java,522,544,f,0.85,0.4,0.85
default/122249.java,220,231,default/67669.java,925,937,f,0.5833333333,0.25,0.6666666667
default/35432.java,629,646,default/44830.java,546,568,f,0.85,0.4,0.85
selected/1036506.java,1241,1252,selected/347622.java,1241,1252,f,1,1,1
selected/2037579.java,1301,1314,selected/2438683.java,1201,1214,f,0.7857142857,1,1
selected/1780585.java,182,208,selected/2666453.java,503,532,f,0.2962962963,0.2962962963,0.2962962963
selected/1314942.java,172,186,selected/1656760.java,314,326,f,0.4666666667,0.4666666667,0.5333333333
selected/127068.java,801,810,selected/361180.java,748,758,f,0.8333333333,0.25,0.8333333333
selected/179781.java,839,851,selected/330378.java,575,587,f,0.8461538462,1,1
selected/1398140.java,803,820,selected/1490133.java,379,394,f,0.3333333333,0.5555555556,0.7777777778
default/12818.java,204,218,default/53513.java,268,285,f,0.1333333333,0.1333333333,0.2
default/106112.java,910,922,default/5657.java,220,231,f,0.5384615385,0.2307692308,0.6153846154
default/129748.java,316,325,default/13378.java,316,325,f,1,1,1
selected/1047974.java,226,236,selected/749441.java,739,749,f,1,1,1
selected/1172279.java,125,150,selected/952493.java,453,478,f,0,0,0
default/132272.java,408,438,default/93534.java,402,432,f,0.9375,0.28125,0.9375
selected/1966020.java,149,149,selected/665187.java,44,160,f,0,0,0
default/22931.java,645,670,default/55109.java,626,651,f,0.8518518519,0.7407407407,0.962962963
default/41120.java,346,549,default/92411.java,362,565,f,1,1,1
selected/405978.java,512,520,selected/829705.java,314,323,f,0.2,0.2,0.2
selected/2228270.java,40,75,selected/506069.java,260,280,f,0.1111111111,0.1111111111,0.2222222222
default/54915.java,334,346,default/8506.java,310,322,f,0.8461538462,0.8461538462,0.8461538462
selected/100743.java,164,189,selected/2508608.java,158,177,f,0.2307692308,0.2307692308,0.2692307692
selected/952493.java,324,364,selected/952493.java,457,497,f,1,1,1
selected/1511595.java,817,847,selected/264272.java,737,767,f,1,1,1
default/121854.java,437,449,default/45025.java,417,429,f,1,1,1
selected/952493.java,399,429,selected/965733.java,341,371,f,1,1,1
selected/829504.java,233,267,selected/956116.java,167,219,f,1,1,1
default/22303.java,945,954,default/62853.java,945,954,f,1,1,1
default/116906.java,110,260,default/6937.java,110,260,f,1,1,1
selected/1340421.java,59,86,selected/253252.java,63,90,f,0.8387096774,0.9032258065,0.9032258065
selected/1502645.java,112,162,selected/1669874.java,218,268,f,1,1,1
default/125218.java,408,422,default/93943.java,804,816,f,0.4,0.2666666667,0.4666666667
selected/1484507.java,370,385,selected/966121.java,641,660,f,0.375,0.625,0.875
selected/1014883.java,78,94,selected/1352679.java,110,126,f,0.5263157895,0.2631578947,0.7368421053
selected/382611.java,112,120,selected/965967.java,30,42,f,0.2,0.3,0.4
default/119807.java,1440,1458,default/67669.java,1138,1153,f,0.5789473684,0.2631578947,0.6315789474
default/119807.java,357,366,default/125218.java,383,392,f,0.7,0.7,0.7
selected/1255106.java,306,322,selected/1290402.java,142,158,f,0.5263157895,0.2631578947,0.7368421053
selected/952493.java,353,383,selected/952493.java,402,432,f,1,1,1
default/72219.java,395,405,selected/959030.java,658,675,f,0.2727272727,0.2727272727,0.3636363636
selected/1252617.java,718,730,selected/467019.java,85,136,f,0.1428571429,0.1428571429,0.4285714286
default/60222.java,297,306,default/99399.java,332,341,f,0.9,0.9,0.9
selected/952493.java,425,450,selected/965733.java,406,431,f,1,1,1
default/11754.java,493,504,default/59932.java,790,801,f,0.5833333333,0.25,0.6666666667
selected/1152155.java,929,939,selected/852958.java,881,898,f,0.3076923077,0.3076923077,0.3846153846
selected/952493.java,306,337,selected/952493.java,423,454,f,1,1,1
selected/330378.java,575,587,selected/330378.java,929,941,f,0.8461538462,1,1
selected/1447407.java,187,227,selected/1669874.java,218,249,f,0.6511627907,0.2558139535,0.6511627907
selected/965733.java,303,319,selected/965733.java,345,361,f,1,1,1
selected/952493.java,477,500,selected/952493.java,487,510,f,1,1,1
selected/1882789.java,96,104,selected/545331.java,265,281,f,0.3,0.3,0.3
selected/952493.java,468,491,selected/965733.java,368,391,f,1,1,1
selected/1828672.java,22,37,selected/712665.java,432,441,f,0.125,0.125,0.1875
default/115120.java,41,55,selected/596598.java,186,198,f,0.4,0.8666666667,0.8666666667
selected/952493.java,395,416,selected/965733.java,377,398,f,1,1,1
selected/198254.java,299,322,selected/952493.java,440,463,f,0,0,0
selected/2536124.java,404,414,selected/280705.java,51,61,f,0.3636363636,0.4545454545,0.6363636364
selected/896532.java,354,385,selected/965733.java,347,378,f,0,0,0
selected/952493.java,364,387,selected/952493.java,449,472,f,1,1,1
selected/2680307.java,414,435,selected/664315.java,300,318,f,0.0454545455,0.0454545455,0.7727272727
selected/952493.java,371,392,selected/952493.java,437,458,f,1,1,1
selected/965733.java,353,384,selected/965733.java,360,391,f,1,1,1
default/137549.java,138,147,default/67494.java,582,593,f,0.3,0.5,0.6
selected/2478892.java,80,89,selected/728708.java,447,456,f,0.3,0.4,0.4
selected/965733.java,297,326,selected/965733.java,401,430,f,1,1,1
selected/1676335.java,131,146,selected/578027.java,15,49,f,0.375,0.1875,0.5
selected/2104028.java,41,57,selected/214743.java,618,643,f,0.0588235294,0.0588235294,0.2941176471
selected/1401661.java,320,335,selected/1680418.java,748,765,f,0.1875,0.1875,0.1875
selected/952493.java,447,470,selected/965733.java,298,321,f,1,1,1
default/52364.java,74,106,default/93534.java,74,106,f,1,1,1
selected/1051457.java,127,160,selected/720488.java,321,359,f,0.1666666667,0.1388888889,0.1666666667
selected/176217.java,286,297,selected/395069.java,629,639,f,0.1666666667,0.1666666667,0.1666666667
default/84080.java,50,61,selected/891206.java,161,172,f,0.25,0.25,0.25
selected/1273732.java,82,118,selected/669101.java,993,1025,f,0.1538461538,0.1538461538,0.1794871795
default/5251.java,570,590,selected/1271454.java,31,43,f,0.1304347826,0.1304347826,0.1304347826
default/112239.java,292,299,default/25685.java,219,226,f,1,1,1
selected/1767125.java,69,83,selected/2413297.java,346,372,f,0.2666666667,0.2666666667,0.4
selected/1621072.java,157,166,selected/89234.java,127,136,f,0.2,0.2,0.3
selected/952493.java,428,507,selected/965733.java,414,493,f,1,1,1
selected/965733.java,436,452,selected/965733.java,466,482,f,1,1,1
selected/1172279.java,129,154,selected/952493.java,306,331,f,0,0,0
selected/1416284.java,100,120,selected/1850177.java,224,250,f,0.1428571429,0.1428571429,0.2857142857
default/32654.java,474,483,selected/1052370.java,30,45,f,0.2727272727,0.2727272727,0.2727272727
selected/2702034.java,10,10,selected/667848.java,10,37,f,1,1,1
